,acc_test_teacher,acc_test_baseline,acc_test_student,acc_train_teacher,acc_train_baseline,acc_train_student,time_train_teacher,time_train_baseline,time_train_student,time_test_teacher,time_test_baseline,time_test_student
0,81.11,83.69,81.11,80.895,83.575,80.895,1.5416386127471924,0.3512845039367676,1.5416386127471924,0.3802194595336914,0.05929207801818848,0.3802194595336914
1,87.09,88.33,87.09,87.19,87.29333333333334,87.19,1.1648485660552979,0.3109312057495117,1.1648485660552979,0.36075377464294434,0.05798077583312988,0.36075377464294434
2,90.51,85.79,90.51,90.59333333333333,85.49833333333333,90.59333333333333,1.0856425762176514,0.2989773750305176,1.0856425762176514,0.37050867080688477,0.05875754356384277,0.37050867080688477
3,90.24,86.71,90.24,90.87833333333334,87.09166666666667,90.87833333333334,0.9920916557312012,0.29264020919799805,0.9920916557312012,0.37075281143188477,0.05449104309082031,0.37075281143188477
4,91.19,89.28,91.19,91.85666666666667,88.96166666666666,91.85666666666667,0.9691524505615234,0.28998303413391113,0.9691524505615234,0.37719178199768066,0.0531160831451416,0.37719178199768066
5,91.8,89.45,91.8,92.73,88.93333333333334,92.73,0.9401569366455078,0.2852621078491211,0.9401569366455078,0.3771178722381592,0.052960872650146484,0.3771178722381592
6,91.11,87.83,91.11,92.05499999999999,87.84166666666667,92.05499999999999,0.8929977416992188,0.2842996120452881,0.8929977416992188,0.3665452003479004,0.05339980125427246,0.3665452003479004
7,92.64,90.22,92.64,93.64166666666667,89.81166666666667,93.64166666666667,0.892829418182373,0.27902746200561523,0.892829418182373,0.3723185062408447,0.05365180969238281,0.3723185062408447
8,92.58999999999999,87.8,92.58999999999999,93.42333333333333,87.82333333333334,93.42333333333333,0.8739395141601562,0.27382659912109375,0.8739395141601562,0.37514376640319824,0.05417919158935547,0.37514376640319824
9,92.4,88.33,92.4,93.475,88.42833333333333,93.475,0.8594558238983154,0.27620959281921387,0.8594558238983154,0.38376855850219727,0.05340170860290527,0.38376855850219727
10,92.51,89.57000000000001,92.51,93.67333333333333,89.86,93.67333333333333,0.867790937423706,0.2766103744506836,0.867790937423706,0.36871981620788574,0.053928375244140625,0.36871981620788574
11,93.38,89.21,93.38,94.59666666666666,89.405,94.59666666666666,0.8403809070587158,0.26916074752807617,0.8403809070587158,0.3769233226776123,0.053769826889038086,0.3769233226776123
12,93.57,89.91,93.57,94.76166666666667,90.06666666666666,94.76166666666667,0.8536572456359863,0.26946449279785156,0.8536572456359863,0.37015414237976074,0.054131507873535156,0.37015414237976074
13,93.47,87.52,93.47,94.74000000000001,87.64166666666667,94.74000000000001,0.8123412132263184,0.27522778511047363,0.8123412132263184,0.3764467239379883,0.05343294143676758,0.3764467239379883
14,93.45,88.13,93.45,94.62333333333333,88.02,94.62333333333333,0.8308322429656982,0.26726388931274414,0.8308322429656982,0.3783574104309082,0.053431034088134766,0.3783574104309082
15,92.92,88.44999999999999,92.92,94.44833333333334,87.805,94.44833333333334,0.818866491317749,0.2733325958251953,0.818866491317749,0.37705445289611816,0.053894996643066406,0.37705445289611816
16,93.17,88.16000000000001,93.17,94.455,88.59166666666667,94.455,0.8256275653839111,0.28017091751098633,0.8256275653839111,0.3847782611846924,0.05865836143493652,0.3847782611846924
17,93.27,90.03999999999999,93.27,94.95166666666667,90.245,94.95166666666667,0.814354658126831,0.27419519424438477,0.814354658126831,0.37438297271728516,0.05904436111450195,0.37438297271728516
