,acc_test_teacher,acc_test_baseline,acc_test_student,acc_train_teacher,acc_train_baseline,acc_train_student,time_train_teacher,time_train_baseline,time_train_student,time_test_teacher,time_test_baseline,time_test_student
0,71.87,68.46,71.87,85.495,83.45666666666666,85.495,2.817081928253174,0.4931817054748535,2.817081928253174,0.9279210567474365,0.0998377799987793,0.9279210567474365
1,75.77000000000001,72.36,75.77000000000001,88.20166666666667,85.605,88.20166666666667,2.383901834487915,0.4243805408477783,2.383901834487915,0.9388687610626221,0.09870719909667969,0.9388687610626221
2,75.33999999999999,73.69,75.33999999999999,88.19833333333334,86.83166666666666,88.19833333333334,2.2361533641815186,0.4066495895385742,2.2361533641815186,0.9399843215942383,0.10063934326171875,0.9399843215942383
3,76.82,75.73,76.82,89.84333333333333,88.01166666666667,89.84333333333333,2.15852689743042,0.3997986316680908,2.15852689743042,0.9477043151855469,0.09969973564147949,0.9477043151855469
4,76.53999999999999,76.6,76.53999999999999,90.23333333333333,88.75,90.23333333333333,2.1092913150787354,0.3923795223236084,2.1092913150787354,0.9346346855163574,0.09912371635437012,0.9346346855163574
5,78.71000000000001,78.10000000000001,78.71000000000001,90.98166666666667,89.44,90.98166666666667,2.0634541511535645,0.389331579208374,2.0634541511535645,0.9378423690795898,0.09775853157043457,0.9378423690795898
6,78.28,77.73,78.28,91.48833333333334,89.43666666666667,91.48833333333334,2.0186829566955566,0.37842273712158203,2.0186829566955566,0.9484481811523438,0.09820961952209473,0.9484481811523438
7,81.71000000000001,75.22,81.71000000000001,93.47666666666666,89.10333333333334,93.47666666666666,2.0224173069000244,0.3737790584564209,2.0224173069000244,0.9530544281005859,0.10422134399414062,0.9530544281005859
8,79.73,77.3,79.73,93.16,89.52333333333333,93.16,1.975395917892456,0.3720827102661133,1.975395917892456,0.9509115219116211,0.09835267066955566,0.9509115219116211
9,81.35,76.69,81.35,93.86,89.79,93.86,1.9302947521209717,0.36397624015808105,1.9302947521209717,0.9502859115600586,0.10272884368896484,0.9502859115600586
10,81.56,77.19,81.56,94.19333333333333,89.83666666666666,94.19333333333333,1.91524338722229,0.3652627468109131,1.91524338722229,0.9458909034729004,0.10047793388366699,0.9458909034729004
11,80.65,77.95,80.65,92.78166666666667,90.19333333333334,92.78166666666667,1.9206616878509521,0.3651587963104248,1.9206616878509521,0.937852144241333,0.10053277015686035,0.937852144241333
12,81.99,77.32,81.99,94.64833333333334,89.97333333333334,94.64833333333334,1.8882169723510742,0.35985684394836426,1.8882169723510742,0.9540286064147949,0.10741305351257324,0.9540286064147949
13,82.86,77.66,82.86,95.24000000000001,90.45,95.24000000000001,1.8941316604614258,0.36274051666259766,1.8941316604614258,0.951331615447998,0.10036921501159668,0.951331615447998
14,80.97,78.25,80.97,94.10333333333334,90.77499999999999,94.10333333333334,1.8679301738739014,0.36279988288879395,1.8679301738739014,0.9457027912139893,0.09861373901367188,0.9457027912139893
15,82.57,78.17,82.57,94.75833333333334,90.57666666666667,94.75833333333334,1.8778481483459473,0.3530282974243164,1.8778481483459473,0.9558267593383789,0.0975191593170166,0.9558267593383789
