,acc_test_teacher,acc_test_student,acc_test_distilled,acc_train_teacher,acc_train_student,acc_train_distilled,time_train_teacher,time_train_student,time_train_distilled,time_test_teacher,time_test_student,time_test_distilled
0,49.75,50.1,49.75,52.18000000000001,52.629999999999995,,5.732199192047119,0.5767807960510254,5.732199192047119,1.3967783451080322,0.08937597274780273,1.3967783451080322
1,53.7,53.949999999999996,53.7,58.58,57.31,,5.400785684585571,0.4952571392059326,5.400785684585571,1.538729190826416,0.08555173873901367,1.538729190826416
2,58.25,56.15,58.25,65.32,60.06,,5.10296368598938,0.4696006774902344,5.10296368598938,1.5947871208190918,0.0910177230834961,1.5947871208190918
3,59.75,56.75,59.75,66.42,59.18,,5.067443370819092,0.46089625358581543,5.067443370819092,1.4946932792663574,0.09312653541564941,1.4946932792663574
4,60.550000000000004,55.45,60.550000000000004,68.55,61.970000000000006,,4.936016082763672,0.464524507522583,4.936016082763672,1.5668251514434814,0.0874626636505127,1.5668251514434814
5,57.35,56.8,57.35,67.17,62.629999999999995,,4.856544017791748,0.4471268653869629,4.856544017791748,1.6018316745758057,0.08889389038085938,1.6018316745758057
6,59.45,57.25,59.45,69.52000000000001,63.2,,4.7555992603302,0.4396064281463623,4.7555992603302,1.5581424236297607,0.09219932556152344,1.5581424236297607
7,58.550000000000004,59.3,58.550000000000004,71.34,65.07,,4.689868688583374,0.4391934871673584,4.689868688583374,1.5995142459869385,0.09392356872558594,1.5995142459869385
8,57.199999999999996,58.75,57.199999999999996,67.72,65.4,,4.654946565628052,0.4307889938354492,4.654946565628052,1.58652663230896,0.09311890602111816,1.58652663230896
9,59.050000000000004,58.3,59.050000000000004,70.53,65.25,,4.576696395874023,0.4363834857940674,4.576696395874023,1.5649123191833496,0.0897822380065918,1.5649123191833496
10,57.99999999999999,57.75,57.99999999999999,72.07000000000001,66.42,,4.530239105224609,0.4304053783416748,4.530239105224609,1.626002311706543,0.0902712345123291,1.626002311706543
11,59.45,57.75,59.45,74.63,66.63,,4.5538413524627686,0.42522406578063965,4.5538413524627686,1.5935349464416504,0.0912480354309082,1.5935349464416504
12,60.75000000000001,58.8,60.75000000000001,74.28,67.64,,4.489734888076782,0.4136795997619629,4.489734888076782,1.6037886142730713,0.08541750907897949,1.6037886142730713
13,60.099999999999994,59.099999999999994,60.099999999999994,76.46,67.55,,4.401754140853882,0.414426326751709,4.401754140853882,1.6068696975708008,0.08523893356323242,1.6068696975708008
14,59.35,57.699999999999996,59.35,75.81,67.66,,4.4395928382873535,0.42453742027282715,4.4395928382873535,1.6018340587615967,0.08574581146240234,1.6018340587615967
15,62.0,61.150000000000006,62.0,76.86,68.97999999999999,,4.427453279495239,0.4199845790863037,4.427453279495239,1.631303071975708,0.08497977256774902,1.631303071975708
16,61.4,61.199999999999996,61.4,76.28,69.12,,4.34391975402832,0.3975365161895752,4.34391975402832,1.6040942668914795,0.08527326583862305,1.6040942668914795
17,59.599999999999994,59.75,59.599999999999994,76.18,68.99,,4.304028511047363,0.4114513397216797,4.304028511047363,1.5931775569915771,0.08677005767822266,1.5931775569915771
18,61.95,57.85,61.95,78.5,69.03,,4.338239908218384,0.40506434440612793,4.338239908218384,1.579801321029663,0.0874183177947998,1.579801321029663
19,61.650000000000006,60.199999999999996,61.650000000000006,78.96,69.93,,4.287255048751831,0.3983170986175537,4.287255048751831,1.6105647087097168,0.08554339408874512,1.6105647087097168
20,62.0,60.35,62.0,79.55,70.33,,4.273500919342041,0.3916890621185303,4.273500919342041,1.5805468559265137,0.08524847030639648,1.5805468559265137
21,61.85000000000001,60.550000000000004,61.85000000000001,79.47999999999999,71.26,,4.223934650421143,0.3927319049835205,4.223934650421143,1.0610826015472412,0.08643174171447754,1.0610826015472412
22,62.25000000000001,61.199999999999996,62.25000000000001,81.69,71.13000000000001,,3.63820219039917,0.39426398277282715,3.63820219039917,1.0445537567138672,0.08675169944763184,1.0445537567138672
23,61.199999999999996,61.8,61.199999999999996,82.33,70.87,,3.591472625732422,0.38811612129211426,3.591472625732422,1.0346620082855225,0.08580350875854492,1.0346620082855225
24,61.1,59.85,61.1,79.29,70.19,,3.5011632442474365,0.39077281951904297,3.5011632442474365,1.0291414260864258,0.0863044261932373,1.0291414260864258
25,59.699999999999996,60.650000000000006,59.699999999999996,81.22,70.97,,3.5370736122131348,0.38478994369506836,3.5370736122131348,0.9897489547729492,0.08636307716369629,0.9897489547729492
26,61.050000000000004,60.3,61.050000000000004,80.43,71.96000000000001,,3.479377269744873,0.39678311347961426,3.479377269744873,1.0056571960449219,0.08808112144470215,1.0056571960449219
27,60.95,58.9,60.95,81.21000000000001,71.44,,3.510776996612549,0.38960790634155273,3.510776996612549,1.0082011222839355,0.08589816093444824,1.0082011222839355
28,62.3,59.5,62.3,83.55,72.37,,3.5246684551239014,0.38370370864868164,3.5246684551239014,1.0040805339813232,0.08497238159179688,1.0040805339813232
29,61.9,61.0,61.9,82.14,72.61,,3.5387988090515137,0.3758420944213867,3.5387988090515137,1.276536226272583,0.08596205711364746,1.276536226272583
30,62.2,59.550000000000004,62.2,81.15,72.33000000000001,,3.514592409133911,0.3844282627105713,3.514592409133911,1.2565019130706787,0.08510994911193848,1.2565019130706787
31,62.0,60.4,62.0,82.43,72.49,,3.4916179180145264,0.3849003314971924,3.4916179180145264,1.238286018371582,0.08752131462097168,1.238286018371582
32,61.8,60.199999999999996,61.8,83.67999999999999,72.53,,3.461949348449707,0.3877236843109131,3.461949348449707,1.3191602230072021,0.08596944808959961,1.3191602230072021
