,acc_test_teacher,acc_test_baseline,acc_test_student,acc_train_teacher,acc_train_baseline,acc_train_student,time_train_teacher,time_train_baseline,time_train_student,time_test_teacher,time_test_baseline,time_test_student
0,86.724,86.628,86.724,89.768,89.36800000000001,89.768,63.907235622406006,30.1924045085907,63.907235622406006,14.050963878631592,7.636672496795654,14.050963878631592
1,87.932,87.708,87.932,92.22,92.144,92.22,54.058695793151855,26.61538791656494,54.058695793151855,14.367089748382568,8.5695641040802,14.367089748382568
2,87.984,88.008,87.984,93.92399999999999,92.78800000000001,93.92399999999999,50.70117235183716,25.34145188331604,50.70117235183716,14.900745630264282,9.247211933135986,14.900745630264282
3,88.376,86.332,88.376,94.236,91.608,94.236,47.45542287826538,24.404659032821655,47.45542287826538,15.267333507537842,9.505809783935547,15.267333507537842
4,88.792,88.564,88.792,96.324,94.93599999999999,96.324,45.61078119277954,23.635637760162354,45.61078119277954,15.030706405639648,9.686124801635742,15.030706405639648
5,88.492,88.02799999999999,88.492,96.70400000000001,94.884,96.70400000000001,43.03367352485657,22.83730435371399,43.03367352485657,15.451940774917603,9.972950458526611,15.451940774917603
6,87.728,88.248,87.728,95.96000000000001,96.056,95.96000000000001,41.54266571998596,22.201088905334473,41.54266571998596,15.491890668869019,9.873656988143921,15.491890668869019
7,89.05199999999999,88.86,89.05199999999999,98.292,97.128,98.292,40.237088203430176,21.570343017578125,40.237088203430176,15.80361008644104,10.044163703918457,15.80361008644104
8,88.3,88.81599999999999,88.3,97.332,97.7,97.332,38.860636711120605,21.419005870819092,38.860636711120605,15.680188179016113,10.33561086654663,15.680188179016113
9,89.11200000000001,88.768,89.11200000000001,98.884,97.94800000000001,98.884,37.81484627723694,20.659473657608032,37.81484627723694,15.757964372634888,10.152820110321045,15.757964372634888
10,89.096,88.86,89.096,98.996,98.316,98.996,36.6027147769928,20.445143699645996,36.6027147769928,16.017549753189087,10.288069009780884,16.017549753189087
11,88.652,88.564,88.652,99.08,98.248,99.08,35.69679379463196,19.81512999534607,35.69679379463196,16.136581659317017,10.248232126235962,16.136581659317017
12,88.9,87.82799999999999,88.9,99.392,97.468,99.392,34.28860020637512,19.929665088653564,34.28860020637512,16.65371036529541,10.391120672225952,16.65371036529541
13,88.996,88.74,88.996,99.636,98.764,99.636,33.78085207939148,19.471410512924194,33.78085207939148,16.63142967224121,10.498597383499146,16.63142967224121
14,89.068,88.9,89.068,99.656,98.88,99.656,33.10124111175537,19.119253396987915,33.10124111175537,16.680471897125244,10.435510635375977,16.680471897125244
15,89.064,88.996,89.064,99.724,98.88,99.724,32.86677312850952,18.78510546684265,32.86677312850952,16.61227011680603,10.322346448898315,16.61227011680603
16,88.88000000000001,88.48,88.88000000000001,99.816,98.26,99.816,32.07429313659668,18.642518520355225,32.07429313659668,16.737963914871216,10.570024251937866,16.737963914871216
