,acc_test_teacher,acc_test_student,acc_test_distilled,acc_train_teacher,acc_train_student,acc_train_distilled,time_train_teacher,time_train_student,time_train_distilled,time_test_teacher,time_test_student,time_test_distilled
0,61.44230769230769,66.86057692307692,61.44230769230769,62.537660256410255,67.5576923076923,62.537660256410255,4.9846861362457275,0.8523378372192383,4.9846861362457275,3.0235915184020996,0.24903440475463867,3.0235915184020996
1,64.66346153846155,70.66346153846153,64.66346153846155,65.73958333333333,71.31169871794872,65.73958333333333,4.243232727050781,0.7553379535675049,4.243232727050781,3.0263779163360596,0.24634313583374023,3.0263779163360596
2,68.97596153846153,71.97596153846155,68.97596153846153,70.35176282051282,73.04166666666667,70.35176282051282,4.030682802200317,0.7284471988677979,4.030682802200317,3.064805746078491,0.25452399253845215,3.064805746078491
3,69.66826923076923,72.0576923076923,69.66826923076923,70.87339743589743,72.99679487179486,70.87339743589743,3.8830933570861816,0.7071752548217773,3.8830933570861816,3.10062837600708,0.25559186935424805,3.10062837600708
4,71.38942307692308,72.07692307692307,71.38942307692308,73.1025641025641,73.1610576923077,73.1025641025641,3.8176276683807373,0.7125940322875977,3.8176276683807373,3.1688826084136963,0.25314927101135254,3.1688826084136963
5,70.33653846153847,73.22596153846153,70.33653846153847,72.43589743589743,74.0536858974359,72.43589743589743,3.7237210273742676,0.6941769123077393,3.7237210273742676,3.1329469680786133,0.25147390365600586,3.1329469680786133
6,72.57211538461539,72.82692307692308,72.57211538461539,75.11057692307692,74.20032051282051,75.11057692307692,3.6986711025238037,0.6947474479675293,3.6986711025238037,3.0728414058685303,0.25876379013061523,3.0728414058685303
7,72.35576923076923,73.5673076923077,72.35576923076923,74.375,75.02804487179488,74.375,3.616321325302124,0.6904416084289551,3.616321325302124,3.051346778869629,0.26227855682373047,3.051346778869629
8,73.33653846153845,74.1875,73.33653846153845,75.78125,75.56570512820512,75.78125,3.5776455402374268,0.6638906002044678,3.5776455402374268,3.122560977935791,0.2614462375640869,3.122560977935791
9,73.63461538461539,74.47115384615385,73.63461538461539,75.88541666666667,75.88141025641025,75.88541666666667,3.5568740367889404,0.6619255542755127,3.5568740367889404,3.1182808876037598,0.26225709915161133,3.1182808876037598
10,74.4951923076923,75.27403846153847,74.4951923076923,76.6514423076923,76.2051282051282,76.6514423076923,3.543924570083618,0.6632461547851562,3.543924570083618,3.1119472980499268,0.2548649311065674,3.1119472980499268
11,75.25,73.8125,75.25,77.71955128205128,75.3926282051282,77.71955128205128,3.5094964504241943,0.666043758392334,3.5094964504241943,3.272624969482422,0.2512025833129883,3.272624969482422
12,75.35096153846153,74.9326923076923,75.35096153846153,77.77804487179488,76.0849358974359,77.77804487179488,3.4860036373138428,0.6473524570465088,3.4860036373138428,3.165285110473633,0.26640868186950684,3.165285110473633
13,73.25,74.63461538461539,73.25,75.85416666666667,76.0713141025641,75.85416666666667,3.447643756866455,0.6547985076904297,3.447643756866455,3.0630478858947754,0.2639439105987549,3.0630478858947754
14,75.82692307692308,75.24038461538461,75.82692307692308,78.62900641025641,76.59214743589745,78.62900641025641,3.4607629776000977,0.6519548892974854,3.4607629776000977,3.1714813709259033,0.25874805450439453,3.1714813709259033
15,75.86538461538461,75.16346153846155,75.86538461538461,78.56891025641025,76.91746794871794,78.56891025641025,3.428067684173584,0.6535499095916748,3.428067684173584,3.138364553451538,0.2587707042694092,3.138364553451538
16,75.71634615384616,76.59134615384615,75.71634615384616,78.1963141025641,77.80528846153845,78.1963141025641,3.4131581783294678,0.6676232814788818,3.4131581783294678,3.1805896759033203,0.2633934020996094,3.1805896759033203
17,75.82211538461539,76.5625,75.82211538461539,78.62580128205127,78.4014423076923,78.62580128205127,3.405122756958008,0.6483273506164551,3.405122756958008,3.1251471042633057,0.2530498504638672,3.1251471042633057
18,76.90384615384616,74.52403846153847,76.90384615384616,80.20592948717949,76.25560897435898,80.20592948717949,3.4100067615509033,0.6421103477478027,3.4100067615509033,3.1479876041412354,0.2534444332122803,3.1479876041412354
19,77.58173076923077,76.0048076923077,77.58173076923077,80.46554487179488,77.58413461538461,80.46554487179488,3.3948543071746826,0.6751708984375,3.3948543071746826,3.0913660526275635,0.2545452117919922,3.0913660526275635
20,76.69711538461539,76.28846153846153,76.69711538461539,80.27163461538461,78.05689102564102,80.27163461538461,3.335468292236328,0.6370611190795898,3.335468292236328,3.1046807765960693,0.2572028636932373,3.1046807765960693
