,acc_test_teacher,acc_test_baseline,acc_test_student,acc_train_teacher,acc_train_baseline,acc_train_student,time_train_teacher,time_train_baseline,time_train_student,time_test_teacher,time_test_baseline,time_test_student
0,86.752,86.8,86.752,89.52799999999999,89.50399999999999,89.52799999999999,63.83133125305176,30.18622660636902,63.83133125305176,13.154131889343262,7.585618019104004,13.154131889343262
1,87.71600000000001,87.77199999999999,87.71600000000001,92.02799999999999,91.872,92.02799999999999,53.51321363449097,26.137879133224487,53.51321363449097,13.83362603187561,8.304793119430542,13.83362603187561
2,87.736,88.16000000000001,87.736,92.78800000000001,93.164,92.78800000000001,49.4268696308136,24.82672691345215,49.4268696308136,14.281206607818604,8.632157325744629,14.281206607818604
3,88.75999999999999,88.576,88.75999999999999,95.196,94.04400000000001,95.196,46.9606728553772,23.972305059432983,46.9606728553772,14.383978128433228,9.066497087478638,14.383978128433228
4,88.78399999999999,89.02799999999999,88.78399999999999,96.2,95.672,96.2,44.986568212509155,23.283425092697144,44.986568212509155,14.629817008972168,9.425655364990234,14.629817008972168
5,88.832,88.588,88.832,96.89999999999999,96.244,96.89999999999999,42.931254625320435,22.691120624542236,42.931254625320435,15.631784439086914,9.74410104751587,15.631784439086914
6,87.33999999999999,88.14800000000001,87.33999999999999,94.34,95.448,94.34,42.159879207611084,22.069227933883667,42.159879207611084,15.230634927749634,9.935545682907104,15.230634927749634
7,89.176,88.812,89.176,98.18,96.736,98.18,39.651331186294556,21.451085090637207,39.651331186294556,14.79454779624939,10.03207516670227,14.79454779624939
8,89.20400000000001,88.928,89.20400000000001,98.572,97.25200000000001,98.572,38.61154651641846,21.030752658843994,38.61154651641846,15.019691944122314,9.915743112564087,15.019691944122314
9,88.79599999999999,88.07199999999999,88.79599999999999,98.83999999999999,96.384,98.83999999999999,37.141870737075806,20.438308477401733,37.141870737075806,15.240663766860962,10.091617345809937,15.240663766860962
10,89.176,88.84,89.176,99.056,97.86399999999999,99.056,36.208720684051514,20.19562840461731,36.208720684051514,15.357789039611816,10.124101161956787,15.357789039611816
11,89.024,88.724,89.024,99.24,97.88799999999999,99.24,35.107940673828125,20.048163175582886,35.107940673828125,15.485250473022461,10.146869897842407,15.485250473022461
