,acc_test_teacher,acc_test_student,acc_test_distilled,acc_train_teacher,acc_train_student,acc_train_distilled,time_train_teacher,time_train_student,time_train_distilled,time_test_teacher,time_test_student,time_test_distilled
0,85.87,84.89999999999999,85.87,86.505,84.615,86.505,1.5385489463806152,0.3422574996948242,1.5385489463806152,0.36254405975341797,0.05403709411621094,0.36254405975341797
1,89.02,86.96000000000001,89.02,89.42333333333333,86.40833333333333,89.42333333333333,1.1985266208648682,0.3114192485809326,1.1985266208648682,0.3648695945739746,0.053922414779663086,0.3648695945739746
2,90.33,87.48,90.33,90.425,87.06833333333334,90.425,1.0732064247131348,0.3002960681915283,1.0732064247131348,0.3668971061706543,0.0527341365814209,0.3668971061706543
3,89.69,88.32,89.69,90.25833333333333,88.775,90.25833333333333,1.0300607681274414,0.2898876667022705,1.0300607681274414,0.3689260482788086,0.05358290672302246,0.3689260482788086
4,91.73,87.58,91.73,92.125,88.09,92.125,0.9865798950195312,0.29259324073791504,0.9865798950195312,0.3648686408996582,0.056058645248413086,0.3648686408996582
5,91.51,87.27000000000001,91.51,92.52166666666668,86.77333333333334,92.52166666666668,0.9414963722229004,0.2938833236694336,0.9414963722229004,0.3717958927154541,0.0599215030670166,0.3717958927154541
6,90.8,88.69,90.8,91.77499999999999,88.77333333333334,91.77499999999999,0.9061455726623535,0.28238821029663086,0.9061455726623535,0.3642871379852295,0.05937981605529785,0.3642871379852295
7,92.36,88.3,92.36,93.12333333333333,88.66000000000001,93.12333333333333,0.8948667049407959,0.27948999404907227,0.8948667049407959,0.37206172943115234,0.05982565879821777,0.37206172943115234
8,92.39,89.95,92.39,93.27666666666666,89.75999999999999,93.27666666666666,0.8818020820617676,0.28435611724853516,0.8818020820617676,0.3659689426422119,0.05812692642211914,0.3659689426422119
9,93.74,88.29,93.74,94.65666666666667,87.88166666666667,94.65666666666667,0.8656790256500244,0.27858972549438477,0.8656790256500244,0.37136197090148926,0.060475826263427734,0.37136197090148926
10,93.72,88.37,93.72,94.52000000000001,88.31166666666667,94.52000000000001,0.8543133735656738,0.27709245681762695,0.8543133735656738,0.36490416526794434,0.05568289756774902,0.36490416526794434
11,92.62,90.22,92.62,93.87,89.86666666666666,93.87,0.8633871078491211,0.2730274200439453,0.8633871078491211,0.36417436599731445,0.05941152572631836,0.36417436599731445
12,93.47,89.52,93.47,94.83,89.58500000000001,94.83,0.8322491645812988,0.28093814849853516,0.8322491645812988,0.36789679527282715,0.05939221382141113,0.36789679527282715
13,92.78,89.28,92.78,94.02000000000001,89.12166666666667,94.02000000000001,0.82305908203125,0.28130555152893066,0.82305908203125,0.36985087394714355,0.056738853454589844,0.36985087394714355
14,94.39,88.48,94.39,95.125,88.545,95.125,0.8212776184082031,0.27276182174682617,0.8212776184082031,0.3720991611480713,0.05456662178039551,0.3720991611480713
15,93.13,89.88000000000001,93.13,94.10166666666666,89.61666666666666,94.10166666666666,0.8255422115325928,0.28086304664611816,0.8255422115325928,0.37712764739990234,0.05889177322387695,0.37712764739990234
16,92.91,90.55,92.91,94.11166666666666,90.24833333333333,94.11166666666666,0.8213691711425781,0.2725036144256592,0.8213691711425781,0.35814690589904785,0.056639671325683594,0.35814690589904785
17,93.47999999999999,91.08000000000001,93.47999999999999,94.85333333333334,91.36166666666666,94.85333333333334,0.80112624168396,0.27013301849365234,0.80112624168396,0.3695094585418701,0.053923845291137695,0.3695094585418701
18,93.97999999999999,90.59,93.97999999999999,95.61,90.645,95.61,0.8030204772949219,0.26977992057800293,0.8030204772949219,0.3742799758911133,0.05425572395324707,0.3742799758911133
19,93.94,89.37,93.94,95.47833333333332,89.27833333333334,95.47833333333332,0.8035318851470947,0.27078986167907715,0.8035318851470947,0.36914515495300293,0.06179165840148926,0.36914515495300293
20,93.66,89.53999999999999,93.66,94.70333333333333,89.55166666666666,94.70333333333333,0.7947325706481934,0.26744508743286133,0.7947325706481934,0.3711206912994385,0.058106184005737305,0.3711206912994385
21,94.27,90.16999999999999,94.27,96.12166666666667,90.31,96.12166666666667,0.8025314807891846,0.26722073554992676,0.8025314807891846,0.37316250801086426,0.05853891372680664,0.37316250801086426
22,93.51,90.25,93.51,95.035,89.84166666666667,95.035,0.7756543159484863,0.2625234127044678,0.7756543159484863,0.36933112144470215,0.05949568748474121,0.36933112144470215
23,94.35,88.85,94.35,96.03833333333334,88.80666666666667,96.03833333333334,0.7768867015838623,0.26641035079956055,0.7768867015838623,0.37157130241394043,0.05953049659729004,0.37157130241394043
24,94.61,89.27000000000001,94.61,96.08333333333333,89.865,96.08333333333333,0.7848544120788574,0.27202820777893066,0.7848544120788574,0.37684059143066406,0.05543351173400879,0.37684059143066406
25,94.38,89.67,94.38,95.565,89.53333333333333,95.565,0.7625839710235596,0.26648712158203125,0.7625839710235596,0.37369847297668457,0.05770134925842285,0.37369847297668457
26,94.6,91.33,94.6,96.12666666666667,91.39833333333334,96.12666666666667,0.7660837173461914,0.2694559097290039,0.7660837173461914,0.3728208541870117,0.06115460395812988,0.3728208541870117
27,93.93,90.44,93.93,95.57333333333334,90.40166666666667,95.57333333333334,0.7665987014770508,0.26944828033447266,0.7665987014770508,0.36545276641845703,0.05403709411621094,0.36545276641845703
28,94.78999999999999,87.89,94.78999999999999,96.325,88.21333333333334,96.325,0.7655704021453857,0.2716844081878662,0.7655704021453857,0.3704702854156494,0.05848431587219238,0.3704702854156494
29,94.23,91.86,94.23,95.62833333333333,92.06833333333333,95.62833333333333,0.7737202644348145,0.2647407054901123,0.7737202644348145,0.3715207576751709,0.05846881866455078,0.3715207576751709
30,94.14,90.88000000000001,94.14,95.595,91.16166666666666,95.595,0.7492272853851318,0.26206326484680176,0.7492272853851318,0.36551547050476074,0.05951237678527832,0.36551547050476074
31,94.71000000000001,90.84,94.71000000000001,96.13666666666667,90.55833333333332,96.13666666666667,0.7470412254333496,0.2631986141204834,0.7470412254333496,0.3691692352294922,0.05420279502868652,0.3691692352294922
32,94.98,89.74,94.98,96.525,90.015,96.525,0.7611355781555176,0.26282525062561035,0.7611355781555176,0.3671717643737793,0.058267831802368164,0.3671717643737793
33,94.94,90.42999999999999,94.94,96.55,90.58500000000001,96.55,0.744504451751709,0.2682991027832031,0.744504451751709,0.37233567237854004,0.05867791175842285,0.37233567237854004
34,94.37,89.79,94.37,95.99833333333333,89.775,95.99833333333333,0.7335059642791748,0.28046250343322754,0.7335059642791748,0.37325358390808105,0.05359697341918945,0.37325358390808105
35,94.84,91.35,94.84,96.65166666666667,91.46833333333333,96.65166666666667,0.7509710788726807,0.26265501976013184,0.7509710788726807,0.3775749206542969,0.053701162338256836,0.3775749206542969
36,95.28,90.49000000000001,95.28,97.03666666666668,90.94166666666666,97.03666666666668,0.757615327835083,0.25958824157714844,0.757615327835083,0.37050867080688477,0.05211019515991211,0.37050867080688477
37,94.46,91.09,94.46,95.91333333333333,91.495,95.91333333333333,0.7262332439422607,0.26572203636169434,0.7262332439422607,0.3759891986846924,0.05370950698852539,0.3759891986846924
38,94.82000000000001,88.42,94.82000000000001,96.595,88.25666666666667,96.595,0.7386293411254883,0.2627279758453369,0.7386293411254883,0.3774759769439697,0.053563594818115234,0.3774759769439697
39,94.26,91.4,94.26,95.78999999999999,91.38666666666667,95.78999999999999,0.7277143001556396,0.2643299102783203,0.7277143001556396,0.3722195625305176,0.05355954170227051,0.3722195625305176
40,95.07,90.83,95.07,96.43333333333334,91.50833333333334,96.43333333333334,0.748955488204956,0.2646915912628174,0.748955488204956,0.3631398677825928,0.05225515365600586,0.3631398677825928
41,94.81,88.89,94.81,96.55166666666666,88.34666666666666,96.55166666666666,0.7541911602020264,0.2600843906402588,0.7541911602020264,0.37160825729370117,0.054322004318237305,0.37160825729370117
42,95.07,89.55,95.07,97.19,90.025,97.19,0.7342228889465332,0.2616908550262451,0.7342228889465332,0.3681330680847168,0.05940842628479004,0.3681330680847168
43,94.86,90.66,94.86,96.63833333333334,90.72833333333334,96.63833333333334,0.7499010562896729,0.2633688449859619,0.7499010562896729,0.36493730545043945,0.05913591384887695,0.36493730545043945
44,94.76,90.34,94.76,96.83166666666668,90.50666666666667,96.83166666666668,0.7474784851074219,0.26748132705688477,0.7474784851074219,0.37003326416015625,0.06050539016723633,0.37003326416015625
45,95.21,90.16,95.21,97.135,90.30166666666666,97.135,0.7423076629638672,0.26089048385620117,0.7423076629638672,0.37683987617492676,0.0537261962890625,0.37683987617492676
46,95.27,90.67,95.27,97.11333333333333,90.64999999999999,97.11333333333333,0.7388648986816406,0.26981163024902344,0.7388648986816406,0.3800649642944336,0.052631378173828125,0.3800649642944336
47,95.1,91.23,95.1,96.67666666666666,91.24333333333333,96.67666666666666,0.7475214004516602,0.2670862674713135,0.7475214004516602,0.3692488670349121,0.05277419090270996,0.3692488670349121
48,94.93,90.19,94.93,96.83333333333334,90.38333333333334,96.83333333333334,0.7205395698547363,0.2617630958557129,0.7205395698547363,0.37752318382263184,0.05836915969848633,0.37752318382263184
49,95.17999999999999,91.49000000000001,95.17999999999999,97.095,91.64999999999999,97.095,0.7217626571655273,0.26349592208862305,0.7217626571655273,0.3736143112182617,0.05789065361022949,0.3736143112182617
50,94.76,89.31,94.76,96.51333333333334,89.775,96.51333333333334,0.728665828704834,0.26927971839904785,0.728665828704834,0.3745100498199463,0.05679154396057129,0.3745100498199463
51,95.52000000000001,89.8,95.52000000000001,97.29166666666667,90.31333333333333,97.29166666666667,0.7146234512329102,0.26398253440856934,0.7146234512329102,0.3716447353363037,0.054372549057006836,0.3716447353363037
52,94.77,89.02,94.77,97.13000000000001,89.09333333333333,97.13000000000001,0.7197628021240234,0.2808496952056885,0.7197628021240234,0.378173828125,0.059107303619384766,0.378173828125
53,94.91000000000001,89.22,94.91000000000001,97.135,89.53999999999999,97.135,0.7133588790893555,0.25794005393981934,0.7133588790893555,0.3794894218444824,0.058867454528808594,0.3794894218444824
54,95.34,90.16,95.34,97.11,90.58333333333334,97.11,0.7254257202148438,0.26660728454589844,0.7254257202148438,0.38110899925231934,0.05340385437011719,0.38110899925231934
55,95.45,90.2,95.45,97.53500000000001,90.515,97.53500000000001,0.7201285362243652,0.2626643180847168,0.7201285362243652,0.38030529022216797,0.05372977256774902,0.38030529022216797
56,94.81,91.23,94.81,97.01833333333333,91.44,97.01833333333333,0.7124946117401123,0.2646634578704834,0.7124946117401123,0.38127899169921875,0.05843544006347656,0.38127899169921875
57,95.26,90.82000000000001,95.26,97.42,91.21166666666667,97.42,0.714364767074585,0.2660491466522217,0.714364767074585,0.3860814571380615,0.058122873306274414,0.3860814571380615
58,94.78999999999999,90.52,94.78999999999999,97.16,90.70166666666667,97.16,0.7247011661529541,0.2627112865447998,0.7247011661529541,0.3734104633331299,0.06030869483947754,0.3734104633331299
59,94.78,89.67,94.78,97.06,90.425,97.06,0.6977536678314209,0.2633380889892578,0.6977536678314209,0.3737196922302246,0.059630632400512695,0.3737196922302246
60,94.96,91.03999999999999,94.96,96.94,91.55,96.94,0.7237405776977539,0.2692415714263916,0.7237405776977539,0.38144612312316895,0.05464053153991699,0.38144612312316895
61,94.77,88.19,94.77,96.83666666666667,88.38833333333334,96.83666666666667,0.7231814861297607,0.26025962829589844,0.7231814861297607,0.3706381320953369,0.06666278839111328,0.3706381320953369
62,95.32000000000001,90.98,95.32000000000001,97.295,91.25166666666667,97.295,0.7023289203643799,0.25949978828430176,0.7023289203643799,0.3777296543121338,0.0591282844543457,0.3777296543121338
63,95.3,91.03999999999999,95.3,97.05666666666667,91.465,97.05666666666667,0.7081165313720703,0.26459836959838867,0.7081165313720703,0.37583279609680176,0.054234981536865234,0.37583279609680176
64,95.61,90.74,95.61,97.51333333333334,91.15666666666667,97.51333333333334,0.7142512798309326,0.2618238925933838,0.7142512798309326,0.3743319511413574,0.05364418029785156,0.3743319511413574
65,95.19,91.07,95.19,97.005,91.39666666666668,97.005,0.7085676193237305,0.2583773136138916,0.7085676193237305,0.37626171112060547,0.05381464958190918,0.37626171112060547
66,95.0,86.03,95.0,97.00666666666666,85.91499999999999,97.00666666666666,0.7008523941040039,0.2608377933502197,0.7008523941040039,0.37981414794921875,0.05370330810546875,0.37981414794921875
67,94.86,91.17,94.86,96.80666666666666,91.54333333333334,96.80666666666666,0.7093467712402344,0.2618587017059326,0.7093467712402344,0.374157190322876,0.06439065933227539,0.374157190322876
68,95.41,89.87,95.41,97.63333333333334,90.095,97.63333333333334,0.7072610855102539,0.26200151443481445,0.7072610855102539,0.3752562999725342,0.055638790130615234,0.3752562999725342
69,95.78,89.41,95.78,97.88666666666667,89.25166666666667,97.88666666666667,0.7065353393554688,0.2699422836303711,0.7065353393554688,0.38723230361938477,0.05360054969787598,0.38723230361938477
70,95.39999999999999,91.19,95.39999999999999,97.51833333333333,91.03,97.51833333333333,0.7060675621032715,0.25961756706237793,0.7060675621032715,0.3825042247772217,0.052860260009765625,0.3825042247772217
71,95.37,90.22,95.37,97.55166666666668,90.25999999999999,97.55166666666668,0.71280837059021,0.2611873149871826,0.71280837059021,0.37856435775756836,0.058901071548461914,0.37856435775756836
72,94.97,91.28,94.97,97.00999999999999,91.64999999999999,97.00999999999999,0.7163264751434326,0.26358509063720703,0.7163264751434326,0.37406301498413086,0.05317211151123047,0.37406301498413086
73,94.99,90.8,94.99,97.40166666666667,91.0,97.40166666666667,0.6963775157928467,0.2657129764556885,0.6963775157928467,0.3820500373840332,0.05395364761352539,0.3820500373840332
