,acc_test_teacher,acc_test_student,acc_test_distilled,acc_test_distilled_ds,acc_train_teacher,acc_train_student,acc_train_distilled,acc_train_distilled_ds,time_train_teacher,time_train_student,time_train_distilled,time_train_distilled_ds,time_test_teacher,time_test_student,time_test_distilled,time_test_distilled_ds
104,83.69,78.58000000000001,83.69,,96.43833333333333,91.01,96.43833333333333,,0.437727689743042,0.29625582695007324,0.437727689743042,,0.1859114170074463,0.05832338333129883,0.1859114170074463,
105,83.76,77.31,83.76,,96.24833333333333,90.325,96.24833333333333,,0.4369330406188965,0.2995014190673828,0.4369330406188965,,0.18471240997314453,0.06809711456298828,0.18471240997314453,
106,84.78,77.63,84.78,,96.52166666666666,90.385,96.52166666666666,,0.44036149978637695,0.29677796363830566,0.44036149978637695,,0.1866779327392578,0.058510780334472656,0.1866779327392578,
107,84.35000000000001,78.55,84.35000000000001,,96.48666666666666,90.745,96.48666666666666,,0.43491411209106445,0.29642486572265625,0.43491411209106445,,0.18645048141479492,0.06144309043884277,0.18645048141479492,
108,84.54,77.3,84.54,,96.80333333333333,89.99166666666667,96.80333333333333,,0.4350261688232422,0.30373501777648926,0.4350261688232422,,0.18985986709594727,0.08338022232055664,0.18985986709594727,
109,84.75,77.98,84.75,,96.845,90.76666666666667,96.845,,0.4410717487335205,0.289215087890625,0.4410717487335205,,0.18162155151367188,0.058838605880737305,0.18162155151367188,
110,85.83,78.29,85.83,,97.24000000000001,90.95333333333333,97.24000000000001,,0.4319028854370117,0.2865560054779053,0.4319028854370117,,0.1833202838897705,0.06269073486328125,0.1833202838897705,
111,85.16,78.58000000000001,85.16,,97.03500000000001,91.08166666666668,97.03500000000001,,0.44808292388916016,0.29195713996887207,0.44808292388916016,,0.18695640563964844,0.07453489303588867,0.18695640563964844,
112,85.8,79.16,85.8,,97.22333333333333,90.61666666666667,97.22333333333333,,0.4374067783355713,0.2952232360839844,0.4374067783355713,,0.19045543670654297,0.07285714149475098,0.19045543670654297,
113,84.88,78.93,84.88,,97.095,91.25833333333333,97.095,,0.43386220932006836,0.2968113422393799,0.43386220932006836,,0.19002008438110352,0.058583974838256836,0.19002008438110352,
114,84.17,78.7,84.17,,96.82666666666667,90.89166666666667,96.82666666666667,,0.43770408630371094,0.29562997817993164,0.43770408630371094,,0.18050789833068848,0.06415486335754395,0.18050789833068848,
115,85.37,77.53,85.37,,97.23166666666667,90.51166666666667,97.23166666666667,,0.4341270923614502,0.29479074478149414,0.4341270923614502,,0.1869673728942871,0.058090925216674805,0.1869673728942871,
116,84.6,78.89,84.6,,96.80333333333333,90.86333333333333,96.80333333333333,,0.427539587020874,0.28963303565979004,0.427539587020874,,0.18926739692687988,0.06402969360351562,0.18926739692687988,
117,84.87,79.41,84.87,,96.98166666666667,90.77499999999999,96.98166666666667,,0.42809057235717773,0.3132815361022949,0.42809057235717773,,0.18543672561645508,0.0626976490020752,0.18543672561645508,
118,85.15,77.14,85.15,,96.91333333333333,90.58333333333334,96.91333333333333,,0.43302249908447266,0.29555773735046387,0.43302249908447266,,0.18515920639038086,0.05890226364135742,0.18515920639038086,
119,85.64,76.94,85.64,,97.44500000000001,90.27666666666667,97.44500000000001,,0.4270167350769043,0.29085874557495117,0.4270167350769043,,0.18573856353759766,0.059471845626831055,0.18573856353759766,
120,84.99,76.44,72.72999999999999,68.99,97.02499999999999,89.56666666666668,87.08666666666667,83.73666666666666,0.4255201816558838,0.2957017421722412,1.6363260746002197,0.49990034103393555,0.18346524238586426,0.05747818946838379,0.261127233505249,0.07665872573852539
121,84.57000000000001,78.97999999999999,76.25,73.81,96.58,91.10000000000001,88.995,86.38166666666666,0.42571043968200684,0.29164719581604004,1.3920402526855469,0.45296239852905273,0.18739986419677734,0.057976484298706055,0.26476383209228516,0.0755007266998291
122,84.89,77.34,78.78,73.39,97.09333333333333,90.50333333333333,91.01166666666667,87.54666666666667,0.4306621551513672,0.2897195816040039,1.3180456161499023,0.4382915496826172,0.1809842586517334,0.05863332748413086,0.26500940322875977,0.07578706741333008
123,84.36,78.14,79.62,75.98,96.86,90.92333333333333,91.78833333333334,88.24499999999999,0.4240152835845947,0.2905738353729248,1.3138580322265625,0.4447321891784668,0.18595218658447266,0.05846810340881348,0.25142788887023926,0.09005999565124512
124,85.3,78.43,77.95,74.6,97.12166666666666,91.05166666666666,91.19833333333334,88.645,0.4262838363647461,0.3139970302581787,1.2534217834472656,0.41911792755126953,0.1870591640472412,0.07496500015258789,0.2614619731903076,0.08240890502929688
125,85.2,77.91,80.10000000000001,77.06,97.07666666666667,89.97333333333334,92.92333333333333,89.38166666666667,0.43602776527404785,0.29198670387268066,1.2450766563415527,0.42385244369506836,0.191087007522583,0.06656908988952637,0.2543642520904541,0.07636594772338867
126,83.52000000000001,78.7,80.4,76.44,96.15166666666667,91.15666666666667,92.975,88.84333333333333,0.42986059188842773,0.29443955421447754,1.208254337310791,0.4140017032623291,0.18944120407104492,0.09456825256347656,0.25886058807373047,0.07490754127502441
127,83.91,77.17,81.2,78.38000000000001,96.325,90.21000000000001,93.53333333333333,89.95833333333333,0.42769336700439453,0.29485177993774414,1.2000184059143066,0.41075825691223145,0.18361282348632812,0.0591433048248291,0.2530367374420166,0.08035612106323242
128,84.22,78.47,82.08,77.33,96.73666666666666,91.28166666666667,93.765,89.91833333333334,0.4317765235900879,0.2990376949310303,1.1865451335906982,0.40653347969055176,0.18122053146362305,0.06951475143432617,0.2572805881500244,0.07708621025085449
129,84.16,77.5,82.48,77.19,96.84166666666667,90.705,94.02666666666667,90.16666666666666,0.4226701259613037,0.29294538497924805,1.1754906177520752,0.4041748046875,0.18866872787475586,0.07023215293884277,0.24945497512817383,0.08096885681152344
130,84.82,78.86999999999999,82.02000000000001,75.94999999999999,97.27833333333334,90.88833333333334,94.35333333333334,89.73166666666667,0.4252340793609619,0.29415130615234375,1.1559300422668457,0.39906978607177734,0.18448710441589355,0.07786273956298828,0.26032257080078125,0.07761454582214355
131,85.31,78.66,82.33,77.53999999999999,97.285,90.97,94.45,90.30166666666666,0.41873884201049805,0.2901473045349121,1.1631295680999756,0.4030873775482178,0.18098211288452148,0.05968594551086426,0.2549264430999756,0.07515335083007812
132,84.27,79.07,81.89999999999999,76.46,97.25333333333333,91.19,94.27166666666666,89.89333333333333,0.42911577224731445,0.2937018871307373,1.1542079448699951,0.4001593589782715,0.18529701232910156,0.060219764709472656,0.24913883209228516,0.07898712158203125
133,84.49,78.9,81.83,77.86,96.81333333333333,91.19833333333334,94.78833333333333,90.105,0.4189279079437256,0.29162001609802246,1.1524696350097656,0.3966176509857178,0.1852707862854004,0.05840563774108887,0.25254011154174805,0.08103585243225098
134,84.78999999999999,78.64999999999999,82.46,77.42,96.80666666666666,90.71833333333333,94.985,90.62333333333333,0.4252469539642334,0.29118967056274414,1.137946367263794,0.3932209014892578,0.18037772178649902,0.059255361557006836,0.25875043869018555,0.09307098388671875
135,83.53,77.92,83.44,78.72,96.53500000000001,90.47166666666666,95.01666666666667,91.09666666666666,0.4300351142883301,0.30846428871154785,1.1433966159820557,0.3899569511413574,0.18662667274475098,0.05896782875061035,0.2512185573577881,0.07539653778076172
136,84.72,79.23,83.83,78.83,97.09333333333333,91.21833333333333,95.26,91.215,0.42077183723449707,0.28929638862609863,1.128964900970459,0.39312219619750977,0.19298982620239258,0.058638572692871094,0.2596421241760254,0.07451939582824707
