,acc_test_teacher,acc_test_baseline,acc_test_student,acc_train_teacher,acc_train_baseline,acc_train_student,time_train_teacher,time_train_baseline,time_train_student,time_test_teacher,time_test_baseline,time_test_student
0,68.65,70.17,68.65,83.80333333333333,84.06333333333333,83.80333333333333,2.8033361434936523,0.4957244396209717,2.8033361434936523,0.9322268962860107,0.10065078735351562,0.9322268962860107
1,74.33999999999999,72.99,74.33999999999999,87.58833333333334,85.89,87.58833333333334,2.3470306396484375,0.4257955551147461,2.3470306396484375,0.9474594593048096,0.11368203163146973,0.9474594593048096
2,78.13,72.89,78.13,90.62833333333333,86.73333333333333,90.62833333333333,2.2245328426361084,0.41410088539123535,2.2245328426361084,0.9387810230255127,0.10100460052490234,0.9387810230255127
3,78.48,74.76,78.48,90.91,87.57000000000001,90.91,2.1611764430999756,0.39328837394714355,2.1611764430999756,0.933265209197998,0.10836911201477051,0.933265209197998
4,79.88,75.94,79.88,91.58333333333334,88.23166666666667,91.58333333333334,2.090979814529419,0.4000124931335449,2.090979814529419,0.9506328105926514,0.10701584815979004,0.9506328105926514
5,78.35,74.72,78.35,90.82166666666667,88.515,90.82166666666667,2.0530688762664795,0.3833158016204834,2.0530688762664795,0.9584581851959229,0.10257911682128906,0.9584581851959229
6,80.93,76.91,80.93,92.72500000000001,89.20333333333333,92.72500000000001,2.03084397315979,0.37923240661621094,2.03084397315979,0.9499571323394775,0.10228395462036133,0.9499571323394775
7,81.27,76.73,81.27,93.35833333333333,89.25,93.35833333333333,2.0088517665863037,0.3843986988067627,2.0088517665863037,0.9517402648925781,0.10028815269470215,0.9517402648925781
8,80.65,78.41,80.65,92.935,89.895,92.935,1.9801476001739502,0.37105512619018555,1.9801476001739502,0.9472439289093018,0.09749269485473633,0.9472439289093018
9,81.27,78.14999999999999,81.27,93.71333333333334,90.19333333333334,93.71333333333334,1.9644098281860352,0.37868475914001465,1.9644098281860352,0.950763463973999,0.09711575508117676,0.950763463973999
10,80.42,78.25,80.42,93.51166666666667,90.38833333333334,93.51166666666667,1.927217960357666,0.36571669578552246,1.927217960357666,0.9521782398223877,0.09947443008422852,0.9521782398223877
11,80.16,77.59,80.16,93.43666666666667,90.19333333333334,93.43666666666667,1.9088642597198486,0.36641621589660645,1.9088642597198486,0.9460744857788086,0.10221695899963379,0.9460744857788086
12,80.95,78.8,80.95,93.88333333333333,91.03166666666667,93.88333333333333,1.9135732650756836,0.3613550662994385,1.9135732650756836,0.9528799057006836,0.10644698143005371,0.9528799057006836
13,83.02000000000001,78.27,83.02000000000001,94.66499999999999,90.45166666666667,94.66499999999999,1.9036955833435059,0.35950660705566406,1.9036955833435059,0.9537687301635742,0.096435546875,0.9537687301635742
14,80.94,78.81,80.94,93.81166666666667,90.88166666666667,93.81166666666667,1.881742000579834,0.3608977794647217,1.881742000579834,0.9647438526153564,0.09801506996154785,0.9647438526153564
15,83.34,78.18,83.34,95.33833333333334,90.75,95.33833333333334,1.86557936668396,0.3597402572631836,1.86557936668396,0.9532589912414551,0.09659481048583984,0.9532589912414551
16,84.89,78.94,84.89,96.02333333333334,90.90333333333334,96.02333333333334,1.8503248691558838,0.36292409896850586,1.8503248691558838,0.9495058059692383,0.10051727294921875,0.9495058059692383
17,82.98,78.68,82.98,94.92333333333333,90.75833333333333,94.92333333333333,1.8603260517120361,0.3523218631744385,1.8603260517120361,0.950448751449585,0.0962057113647461,0.950448751449585
18,81.73,78.81,81.73,94.49833333333333,90.685,94.49833333333333,1.8570046424865723,0.3579566478729248,1.8570046424865723,0.9605834484100342,0.10369467735290527,0.9605834484100342
19,82.44,79.7,82.44,94.91833333333334,91.405,94.91833333333334,1.8298110961914062,0.3639349937438965,1.8298110961914062,0.9675664901733398,0.10482478141784668,0.9675664901733398
20,83.82,79.63,83.82,95.96000000000001,91.90166666666667,95.96000000000001,1.80899977684021,0.36246824264526367,1.80899977684021,0.9611577987670898,0.09856891632080078,0.9611577987670898
21,81.56,79.17999999999999,81.56,94.35333333333334,91.455,94.35333333333334,1.7971560955047607,0.3550376892089844,1.7971560955047607,0.9528439044952393,0.1024622917175293,0.9528439044952393
22,82.19999999999999,79.49000000000001,82.19999999999999,94.77666666666667,91.46,94.77666666666667,1.8145689964294434,0.35884809494018555,1.8145689964294434,0.9582111835479736,0.1042931079864502,0.9582111835479736
23,82.84,76.88000000000001,82.84,95.465,89.885,95.465,1.8190577030181885,0.3539290428161621,1.8190577030181885,0.9544727802276611,0.10024285316467285,0.9544727802276611
24,83.87,79.13,83.87,96.43666666666667,91.67999999999999,96.43666666666667,1.8056952953338623,0.36011290550231934,1.8056952953338623,0.9740116596221924,0.10320329666137695,0.9740116596221924
