,acc_train_teacher,acc_train_baseline,acc_train_student,time_train_teacher,time_train_baseline,time_train_student,acc_test_teacher,acc_test_baseline,acc_test_student,time_test_teacher,time_test_baseline,time_test_student,total_time
1,97.55183333333336,90.46615277777775,95.13794444444443,0.7249920639726851,0.26354985502031114,0.23781260053316752,95.10925,90.17377777777777,93.90194444444441,0.4151964538627201,0.05676923990249634,0.061329468091328936,1627.2182981967926
2,97.59827314814817,90.48564351851851,95.20856944444444,0.6922315080960592,0.26459708743625215,0.2369462291399638,95.2241666666667,90.26233333333332,93.90408333333328,0.3669712907738156,0.056372991535398695,0.06131821076075236,1488.0710353851318
3,97.63662037037044,90.67523148148145,95.23492129629626,0.6941590487957001,0.26281008190578886,0.23775242070357006,95.24744444444445,90.46011111111103,93.94172222222215,0.3693674166997274,0.05724284052848816,0.06125666002432505,1493.9307312965393
4,97.60967129629631,90.59659259259257,95.28443981481479,0.6922185434235467,0.26345621479882136,0.2368374228477478,95.23413888888894,90.29574999999997,93.99436111111116,0.36733641889360213,0.05619146227836609,0.061740490794181827,1491.403145313263
5,97.62495370370378,90.49783333333336,95.24100462962963,0.6903158870008257,0.2642479889922672,0.2369677484035492,95.28269444444442,90.17133333333337,94.05427777777783,0.367866094244851,0.0588488154941135,0.06300528645515442,1493.9457046985626
6,97.6967314814815,90.69143518518518,95.25203703703704,0.6914821863174438,0.2638756182458666,0.23667141497135163,95.1177777777778,90.49977777777781,93.92394444444447,0.3695069432258606,0.05678170455826653,0.060454727212587996,1496.7049646377563
7,97.63608796296295,90.69010185185186,95.27048611111115,0.6938699397775862,0.262557582060496,0.23728718360265097,95.1274444444444,90.45752777777777,93.89830555555564,0.36808458103073965,0.055509533484776816,0.06218238373597463,1491.9013266563416
8,97.61010185185172,90.61946759259261,95.18913888888893,0.6914225810103947,0.2642612761921353,0.2373902569214503,95.18580555555556,90.34836111111112,93.96502777777775,0.36865152584181893,0.05714552998542786,0.060849152008692425,1493.2164235115051
9,97.79124074074076,90.87809259259252,95.36261574074071,0.68963692718082,0.26117304033703276,0.2371933231751124,95.21444444444441,90.53319444444436,93.99408333333332,0.3695476214090983,0.056347595983081394,0.060857027769088745,1494.662189245224
10,97.72223148148146,90.72324537037038,95.355337962963,0.6907170573870342,0.26453340649604795,0.2369366149107615,95.22366666666667,90.46813888888887,94.05497222222222,0.3686791035864088,0.05688085953394572,0.06206697523593903,1494.815421819687
11,97.69021296296299,90.4494398148149,95.23783333333336,0.7782394038306342,0.2636552757687039,0.23731829226016998,95.15536111111105,90.20133333333334,93.91255555555554,0.45960165328449676,0.05688502920998467,0.06038420200347901,1770.6139154434204
12,97.66207870370373,90.68723611111115,95.21960185185178,0.7094618790679508,0.26340482698546513,0.2368394762277603,95.15083333333324,90.39738888888893,93.91158333333328,0.3947997795210944,0.05676389998859829,0.05981832444667816,1574.50697183609
13,97.63565277777782,90.51877314814816,95.26640277777781,0.6837902923425039,0.26274738311767576,0.2362028807401657,95.17600000000002,90.34241666666662,93.90080555555564,0.36448350151379905,0.05659721228811476,0.060253713528315225,1479.1702437400818
14,97.64170370370366,90.65953240740738,95.26630555555555,0.6914617862966326,0.26154073410564,0.23762294749418894,95.29816666666656,90.35863888888892,93.99061111111106,0.37051229874293007,0.05696083108584086,0.06033804217974345,1501.9142603874207
15,97.70722685185181,90.58846759259264,95.28321759259258,0.6884866495927174,0.26236943867471485,0.23699661990006765,95.26616666666672,90.26305555555548,94.00105555555552,0.3715800642967224,0.05657132996453179,0.06113357345263163,1502.643770456314
16,97.45936111111104,90.70958796296287,95.1560694444445,0.6953748259279463,0.2613832076390584,0.23663475811481477,95.0127777777778,90.42444444444453,93.95908333333334,0.3689698855082194,0.05661191542943319,0.06086426575978597,1500.3605782985687
17,97.66059722222221,90.60757870370365,95.27174074074074,0.6905502186881172,0.2618826468785604,0.2365974595149358,95.2693333333333,90.3116111111111,93.99391666666664,0.37253608372476366,0.05695072478718228,0.059747011462847395,1502.4844992160797
18,97.46218518518512,90.44095370370374,95.16692129629625,0.7002572576204936,0.2628301680088043,0.23663227160771688,95.06886111111119,90.16372222222215,93.89597222222226,0.37690205441580876,0.05633167227109273,0.060516372323036194,1522.0762121677399
19,97.70621296296298,90.5661388888889,95.22048611111111,0.6953616824414995,0.26138398514853584,0.23631545007228852,95.275,90.30775000000003,93.8489722222223,0.3775404261218177,0.05648485024770101,0.060318159063657124,1520.5322041511536
20,97.77251851851841,90.70574074074077,95.3343657407407,0.6929898652765486,0.26189607249365915,0.23644895752271017,95.33722222222218,90.41497222222225,94.00911111111117,0.37797093788782754,0.056361045440038046,0.05990458428859711,1522.2665321826935
21,97.61982407407415,90.45723611111104,95.18772222222229,0.6966322792900933,0.26186344888475205,0.23722492655118307,95.11541666666672,90.20636111111114,93.90038888888893,0.37736152278052437,0.0563930610815684,0.05995860596497853,1520.7110259532928
22,97.54156018518518,90.52977314814812,95.18000925925926,0.6988588651021321,0.2630804346667396,0.23729539116223652,95.20863888888886,90.29305555555555,93.88363888888881,0.3769203265508016,0.05686236686176724,0.061195990443229674,1523.827804327011
23,97.66643518518518,90.5916064814815,95.30132870370362,0.6926424668894874,0.2632022586133745,0.23680290977160137,95.15824999999998,90.4061666666667,93.98141666666665,0.3786520567205217,0.05604063868522644,0.06103011965751648,1523.2947490215302
24,97.55067592592596,90.38301851851854,95.20476388888893,0.6964300208621554,0.2625403192308214,0.23658418754736582,95.20544444444442,90.0991666666666,93.98613888888887,0.3777755194240146,0.0563378632068634,0.060538714130719505,1523.388625383377
25,97.53244907407411,91.12420370370364,95.20749074074067,0.6968065122763316,0.2599007705847422,0.2362650066614151,95.116138888889,90.86555555555552,93.90325000000006,0.3774182783232795,0.05687644547886318,0.06034700175126394,1520.8903307914734
26,97.63280555555559,90.56120833333343,95.2529861111111,0.6949137071768443,0.2623503393597073,0.23529435296853382,95.16969444444437,90.34322222222228,93.94761111111109,0.3767465247048272,0.05659635861714681,0.059784811735153195,1519.6050834655762
27,97.62607407407407,90.91026851851854,95.28429629629633,0.6960655629634858,0.2614033427503374,0.23568939069906872,95.20986111111112,90.63569444444452,94.0268888888889,0.3776298463344574,0.05662795371479458,0.060552668571472165,1522.2588102817535
28,97.7616990740741,90.6614953703703,95.25606944444444,0.693326422240999,0.26326994631025524,0.23643474479516347,95.30805555555554,90.37552777777779,93.92380555555557,0.3775109436776903,0.05660748746660021,0.06002085407574972,1522.1698813438416
29,97.56792129629638,90.72202314814821,95.17337500000005,0.6942357295089298,0.2596514807807075,0.23733627796173096,95.05172222222222,90.4712222222222,93.89897222222234,0.3789082083437178,0.05700565510325962,0.060469640294710796,1523.3187618255615
30,97.6596018518518,90.81940740740731,95.2345138888889,0.6954276071654426,0.2615047322379218,0.23608925938606262,95.22963888888894,90.56799999999998,93.91080555555561,0.37713094287448456,0.056798855463663735,0.05864505370457967,1520.9229652881622
