,acc_test_teacher,acc_test_student,acc_test_distilled,acc_test_distilled_ds,acc_train_teacher,acc_train_student,acc_train_distilled,acc_train_distilled_ds,time_train_teacher,time_train_student,time_train_distilled,time_train_distilled_ds,time_test_teacher,time_test_student,time_test_distilled,time_test_distilled_ds
0,88.62,80.27,88.62,,88.3,79.59,88.3,,1.0168192386627197,0.31664562225341797,1.0168192386627197,,0.2923908233642578,0.05180191993713379,0.2923908233642578,
1,88.26,85.42999999999999,88.26,,88.32666666666667,85.11833333333333,88.32666666666667,,0.824732780456543,0.2880589962005615,0.824732780456543,,0.28682756423950195,0.05176854133605957,0.28682756423950195,
2,89.01,86.89,89.01,,89.28833333333334,87.095,89.28833333333334,,0.8210008144378662,0.2748911380767822,0.8210008144378662,,0.2938365936279297,0.057022809982299805,0.2938365936279297,
3,89.25,87.05000000000001,89.25,,89.56166666666667,86.92999999999999,89.56166666666667,,0.7577989101409912,0.2771177291870117,0.7577989101409912,,0.27785778045654297,0.05187273025512695,0.27785778045654297,
4,89.42,88.33,89.42,,89.90833333333333,87.765,89.90833333333333,,0.7587919235229492,0.26607632637023926,0.7587919235229492,,0.2776055335998535,0.05193686485290527,0.2776055335998535,
5,91.14999999999999,87.28,91.14999999999999,,91.475,87.02166666666666,91.475,,0.7262439727783203,0.2664153575897217,0.7262439727783203,,0.29384517669677734,0.051308393478393555,0.29384517669677734,
6,89.96,89.39,89.96,,90.86833333333333,89.67,90.86833333333333,,0.7163581848144531,0.26536107063293457,0.7163581848144531,,0.28824782371520996,0.0512385368347168,0.28824782371520996,
7,90.91,90.64999999999999,90.91,,91.27499999999999,90.45333333333333,91.27499999999999,,0.710446834564209,0.26085448265075684,0.710446834564209,,0.2852189540863037,0.05122947692871094,0.2852189540863037,
8,90.2,90.48,90.2,,91.29833333333333,89.81166666666667,91.29833333333333,,0.7170536518096924,0.274686336517334,0.7170536518096924,,0.28806018829345703,0.057572126388549805,0.28806018829345703,
9,89.7,90.58,89.7,,89.9,90.41666666666667,89.9,,0.6881973743438721,0.2598104476928711,0.6881973743438721,,0.28225278854370117,0.05146479606628418,0.28225278854370117,
10,91.4,90.16999999999999,91.4,,92.08833333333334,90.14,92.08833333333334,,0.68540358543396,0.2620539665222168,0.68540358543396,,0.2957174777984619,0.05142068862915039,0.2957174777984619,
11,92.17,87.61,92.17,,92.84166666666667,87.88333333333334,92.84166666666667,,0.6752321720123291,0.25921010971069336,0.6752321720123291,,0.29053235054016113,0.05594182014465332,0.29053235054016113,
12,90.83,89.61,90.83,,91.56666666666666,89.58333333333334,91.56666666666666,,0.6860065460205078,0.2576262950897217,0.6860065460205078,,0.2787816524505615,0.05091595649719238,0.2787816524505615,
13,90.86999999999999,90.51,90.86999999999999,,91.065,90.9,91.065,,0.6846542358398438,0.25864624977111816,0.6846542358398438,,0.28481125831604004,0.05226397514343262,0.28481125831604004,
14,91.05,89.63,91.05,,91.61500000000001,89.83833333333334,91.61500000000001,,0.6703689098358154,0.257857084274292,0.6703689098358154,,0.2828714847564697,0.05193781852722168,0.2828714847564697,
15,91.95,89.73,91.95,,92.60833333333333,90.03999999999999,92.60833333333333,,0.6660802364349365,0.25522613525390625,0.6660802364349365,,0.2849864959716797,0.051781415939331055,0.2849864959716797,
16,90.97,89.32,90.97,,91.89833333333334,89.05333333333333,91.89833333333334,,0.6778278350830078,0.2581782341003418,0.6778278350830078,,0.2908821105957031,0.05114030838012695,0.2908821105957031,
17,92.13,90.06,92.13,,92.91333333333334,90.69833333333334,92.91333333333334,,0.6627106666564941,0.25178027153015137,0.6627106666564941,,0.2983529567718506,0.05725383758544922,0.2983529567718506,
18,92.12,89.7,92.12,,92.95333333333333,90.49333333333334,92.95333333333333,,0.6568200588226318,0.25415468215942383,0.6568200588226318,,0.28627562522888184,0.05042672157287598,0.28627562522888184,
19,91.24,89.71000000000001,91.24,,92.27333333333333,90.16333333333333,92.27333333333333,,0.6580977439880371,0.2538619041442871,0.6580977439880371,,0.29051780700683594,0.05116081237792969,0.29051780700683594,
20,92.58,90.69,92.58,,93.28333333333333,91.05833333333334,93.28333333333333,,0.6517438888549805,0.2568185329437256,0.6517438888549805,,0.28161025047302246,0.05524921417236328,0.28161025047302246,
21,91.95,90.57,91.95,,92.46666666666667,90.82333333333334,92.46666666666667,,0.6458728313446045,0.25359225273132324,0.6458728313446045,,0.2911686897277832,0.051812171936035156,0.2911686897277832,
22,92.84,90.21000000000001,92.84,,93.74833333333333,90.97333333333333,93.74833333333333,,0.6390602588653564,0.2513151168823242,0.6390602588653564,,0.2907981872558594,0.05118513107299805,0.2907981872558594,
23,93.35,90.19,93.35,,94.38166666666666,90.155,94.38166666666666,,0.662750244140625,0.25103330612182617,0.662750244140625,,0.29412150382995605,0.05120420455932617,0.29412150382995605,
24,92.7,90.21000000000001,92.7,,93.715,90.39,93.715,,0.6490762233734131,0.254683256149292,0.6490762233734131,,0.2830815315246582,0.05164623260498047,0.2830815315246582,
25,93.08,90.23,93.08,,94.00833333333334,89.72666666666666,94.00833333333334,,0.6458418369293213,0.25303053855895996,0.6458418369293213,,0.2866032123565674,0.05195021629333496,0.2866032123565674,
26,93.16,90.95,93.16,,93.72500000000001,91.28166666666667,93.72500000000001,,0.6518042087554932,0.2523517608642578,0.6518042087554932,,0.2845752239227295,0.0582275390625,0.2845752239227295,
