,acc_test_teacher,acc_test_student,acc_test_distilled,acc_train_teacher,acc_train_student,acc_train_distilled,time_train_teacher,time_train_student,time_train_distilled,time_test_teacher,time_test_student,time_test_distilled
0,70.09,67.52,70.09,84.85000000000001,83.14166666666667,84.85000000000001,2.983333110809326,0.5057237148284912,2.983333110809326,0.9885847568511963,0.09958124160766602,0.9885847568511963
1,73.41,71.81,73.41,87.5,85.98,87.5,2.6402909755706787,0.42964673042297363,2.6402909755706787,1.0087833404541016,0.10818743705749512,1.0087833404541016
2,75.24,72.76,75.24,87.38333333333334,86.75666666666667,87.38333333333334,2.30711030960083,0.4166126251220703,2.30711030960083,0.9700756072998047,0.10363936424255371,0.9700756072998047
3,77.55,75.44,77.55,90.77166666666666,88.37666666666667,90.77166666666666,2.3072333335876465,0.39746999740600586,2.3072333335876465,0.9928121566772461,0.10089564323425293,0.9928121566772461
4,76.87,76.42999999999999,76.87,89.27666666666667,88.93166666666666,89.27666666666667,2.2373077869415283,0.3872792720794678,2.2373077869415283,0.9864051342010498,0.10790348052978516,0.9864051342010498
5,77.9,76.77000000000001,77.9,90.64999999999999,88.97333333333334,90.64999999999999,2.1941192150115967,0.3865649700164795,2.1941192150115967,0.9734325408935547,0.10631012916564941,0.9734325408935547
6,81.67,77.72,81.67,93.03333333333333,89.38666666666667,93.03333333333333,2.141475200653076,0.3776891231536865,2.141475200653076,0.9946191310882568,0.10389971733093262,0.9946191310882568
7,80.63,77.24,80.63,92.84,89.64999999999999,92.84,2.133281707763672,0.3927175998687744,2.133281707763672,0.9841241836547852,0.09500741958618164,0.9841241836547852
8,82.02000000000001,75.42999999999999,82.02000000000001,93.97666666666666,88.92166666666667,93.97666666666666,2.0919322967529297,0.374997615814209,2.0919322967529297,0.99053955078125,0.1036224365234375,0.99053955078125
9,77.5,78.08,77.5,91.17,90.13,91.17,2.062927484512329,0.3714721202850342,2.062927484512329,0.9945204257965088,0.09763646125793457,0.9945204257965088
10,81.43,78.42,81.43,94.325,90.835,94.325,2.056258201599121,0.3743753433227539,2.056258201599121,0.9787447452545166,0.10316801071166992,0.9787447452545166
11,80.93,79.21000000000001,80.93,93.55,90.705,93.55,2.0654690265655518,0.3707621097564697,2.0654690265655518,0.984276294708252,0.10755181312561035,0.984276294708252
12,82.34,78.73,82.34,94.88166666666666,90.78,94.88166666666666,2.027682065963745,0.3675119876861572,2.027682065963745,0.9845151901245117,0.1187446117401123,0.9845151901245117
