,acc_test_teacher,acc_test_student,acc_test_distilled,acc_train_teacher,acc_train_student,acc_train_distilled,time_train_teacher,time_train_student,time_train_distilled,time_test_teacher,time_test_student,time_test_distilled
0,70.74000000000001,70.48,70.74000000000001,84.50333333333333,83.48,84.50333333333333,2.805968999862671,0.4936847686767578,2.805968999862671,0.9276871681213379,0.1034708023071289,0.9276871681213379
1,74.27,69.45,74.27,86.905,84.495,86.905,2.41491961479187,0.4285852909088135,2.41491961479187,0.9305620193481445,0.09919214248657227,0.9305620193481445
2,75.78,74.47,75.78,88.52333333333333,86.77666666666667,88.52333333333333,2.2951276302337646,0.4102518558502197,2.2951276302337646,0.9344267845153809,0.11626791954040527,0.9344267845153809
3,76.25,75.53999999999999,76.25,89.45833333333333,87.92,89.45833333333333,2.209015130996704,0.4053795337677002,2.209015130996704,0.9408004283905029,0.09759020805358887,0.9408004283905029
4,76.75,75.35,76.75,89.21166666666667,88.30166666666666,89.21166666666667,2.1522648334503174,0.39009833335876465,2.1522648334503174,0.9329991340637207,0.10975980758666992,0.9329991340637207
5,80.74,76.3,80.74,92.74833333333333,88.96166666666666,92.74833333333333,2.1110141277313232,0.3953089714050293,2.1110141277313232,0.9353342056274414,0.10346174240112305,0.9353342056274414
6,80.22,76.67,80.22,92.205,89.62,92.205,2.0797436237335205,0.3840060234069824,2.0797436237335205,0.9439079761505127,0.10924029350280762,0.9439079761505127
7,80.14,76.5,80.14,93.27666666666666,89.68333333333334,93.27666666666666,2.0365312099456787,0.37956881523132324,2.0365312099456787,0.9404819011688232,0.10329270362854004,0.9404819011688232
8,81.16,77.3,81.16,93.55666666666667,89.93833333333333,93.55666666666667,2.012014627456665,0.38091111183166504,2.012014627456665,0.95245361328125,0.10135579109191895,0.95245361328125
9,82.46,78.11,82.46,93.8,90.44666666666666,93.8,1.9829621315002441,0.3644413948059082,1.9829621315002441,0.9532461166381836,0.0972137451171875,0.9532461166381836
10,80.72,78.60000000000001,80.72,93.40333333333334,90.22,93.40333333333334,1.9581680297851562,0.38111257553100586,1.9581680297851562,0.9340801239013672,0.10033154487609863,0.9340801239013672
11,82.11,77.57,82.11,94.05166666666666,90.33166666666666,94.05166666666666,1.951925277709961,0.3620893955230713,1.951925277709961,0.9407415390014648,0.10124993324279785,0.9407415390014648
12,82.17,77.82,82.17,94.42333333333333,90.40333333333334,94.42333333333333,1.9259357452392578,0.37131428718566895,1.9259357452392578,0.9420747756958008,0.10344290733337402,0.9420747756958008
13,81.81,78.88,81.81,93.895,90.51666666666667,93.895,1.9342565536499023,0.36339569091796875,1.9342565536499023,0.9399852752685547,0.10206365585327148,0.9399852752685547
14,82.09,78.13,82.09,94.49166666666666,90.27166666666666,94.49166666666666,1.9200794696807861,0.36360812187194824,1.9200794696807861,0.9391956329345703,0.10199689865112305,0.9391956329345703
15,82.58,79.27,82.58,94.73333333333333,90.945,94.73333333333333,1.9144089221954346,0.36102294921875,1.9144089221954346,0.947113037109375,0.09981226921081543,0.947113037109375
16,82.87,79.29,82.87,95.12833333333333,91.20166666666667,95.12833333333333,1.899043083190918,0.36605238914489746,1.899043083190918,0.9398267269134521,0.10365009307861328,0.9398267269134521
17,82.94,78.92,82.94,95.665,91.01833333333333,95.665,1.8826849460601807,0.3658297061920166,1.8826849460601807,0.9478440284729004,0.09733843803405762,0.9478440284729004
18,82.64,78.39,82.64,95.27166666666666,91.13,95.27166666666666,1.8682374954223633,0.35570478439331055,1.8682374954223633,0.9359619617462158,0.10143113136291504,0.9359619617462158
19,82.46,79.41,82.46,95.215,91.40833333333333,95.215,1.8839178085327148,0.3601808547973633,1.8839178085327148,0.9452295303344727,0.10566401481628418,0.9452295303344727
20,83.46000000000001,79.96,83.46000000000001,95.87,91.435,95.87,1.880847454071045,0.3554408550262451,1.880847454071045,0.9457740783691406,0.10828161239624023,0.9457740783691406
21,82.86,78.51,82.86,95.25,90.45,95.25,1.839587688446045,0.35691237449645996,1.839587688446045,0.9409866333007812,0.1015787124633789,0.9409866333007812
22,82.48,79.36,82.48,95.09166666666667,91.65333333333334,95.09166666666667,1.8555502891540527,0.3530616760253906,1.8555502891540527,0.9466361999511719,0.1015779972076416,0.9466361999511719
23,84.43,79.86,84.43,96.18833333333333,91.905,96.18833333333333,1.8473031520843506,0.35665297508239746,1.8473031520843506,0.9420528411865234,0.10608410835266113,0.9420528411865234
24,84.2,78.48,84.2,96.71499999999999,91.09666666666666,96.71499999999999,1.8401172161102295,0.35012054443359375,1.8401172161102295,0.9546256065368652,0.11789369583129883,0.9546256065368652
25,84.13000000000001,78.69,84.13000000000001,95.88333333333333,91.36333333333333,95.88333333333333,1.8263072967529297,0.35532712936401367,1.8263072967529297,0.9523701667785645,0.10496687889099121,0.9523701667785645
26,82.78999999999999,79.12,82.78999999999999,95.20666666666666,91.05166666666666,95.20666666666666,1.8619699478149414,0.3640599250793457,1.8619699478149414,0.9468750953674316,0.10206794738769531,0.9468750953674316
27,85.26,79.60000000000001,85.26,97.06333333333333,91.33833333333334,97.06333333333333,1.825948715209961,0.35996270179748535,1.825948715209961,0.9370498657226562,0.1005392074584961,0.9370498657226562
28,82.21000000000001,79.92,82.21000000000001,95.64,91.805,95.64,1.8094074726104736,0.34598779678344727,1.8094074726104736,0.9603831768035889,0.09781908988952637,0.9603831768035889
29,85.00999999999999,80.35,85.00999999999999,96.57333333333334,91.80166666666668,96.57333333333334,1.8246409893035889,0.35363245010375977,1.8246409893035889,0.9675853252410889,0.1022651195526123,0.9675853252410889
30,84.66,79.24,84.66,96.93,91.71000000000001,96.93,1.8030188083648682,0.34106969833374023,1.8030188083648682,0.949272632598877,0.10377764701843262,0.949272632598877
31,83.86,80.08999999999999,83.86,96.37833333333333,92.11666666666667,96.37833333333333,1.8070247173309326,0.3539772033691406,1.8070247173309326,0.9535884857177734,0.10710644721984863,0.9535884857177734
32,84.06,79.45,84.06,96.79666666666667,91.865,96.79666666666667,1.8022363185882568,0.34870338439941406,1.8022363185882568,0.9378864765167236,0.10471916198730469,0.9378864765167236
33,83.00999999999999,79.47999999999999,83.00999999999999,96.205,91.97166666666666,96.205,1.8122003078460693,0.355853796005249,1.8122003078460693,0.9546875953674316,0.10256338119506836,0.9546875953674316
34,83.52000000000001,80.75,83.52000000000001,96.59833333333333,92.25,96.59833333333333,1.8091413974761963,0.3452143669128418,1.8091413974761963,0.9546823501586914,0.10343503952026367,0.9546823501586914
35,83.87,80.54,83.87,96.83333333333334,92.295,96.83333333333334,1.792578935623169,0.34811997413635254,1.792578935623169,0.9443471431732178,0.10640883445739746,0.9443471431732178
36,84.24000000000001,80.36999999999999,84.24000000000001,96.705,91.83666666666667,96.705,1.7986400127410889,0.35831570625305176,1.7986400127410889,0.947969913482666,0.1019744873046875,0.947969913482666
37,83.75,80.11,83.75,96.50166666666667,92.06166666666667,96.50166666666667,1.789454460144043,0.3526773452758789,1.789454460144043,0.9440925121307373,0.10074806213378906,0.9440925121307373
38,84.34,80.01,84.34,96.82,92.125,96.82,1.7805750370025635,0.34983038902282715,1.7805750370025635,0.9601600170135498,0.10594892501831055,0.9601600170135498
39,84.08,80.35,84.08,96.905,92.355,96.905,1.7851011753082275,0.3559143543243408,1.7851011753082275,0.954256534576416,0.10469794273376465,0.954256534576416
40,83.61,79.94,83.61,96.47666666666666,92.38,96.47666666666666,1.7876858711242676,0.34811973571777344,1.7876858711242676,0.9384644031524658,0.10329246520996094,0.9384644031524658
41,83.97,80.76,83.97,96.57333333333334,92.75333333333333,96.57333333333334,1.776149034500122,0.3462662696838379,1.776149034500122,0.9696252346038818,0.10659646987915039,0.9696252346038818
42,84.95,78.66,84.95,97.36166666666666,91.355,97.36166666666666,1.791642427444458,0.34366726875305176,1.791642427444458,0.9598629474639893,0.09765458106994629,0.9598629474639893
