,acc_train_teacher,acc_train_baseline,acc_train_student,time_train_teacher,time_train_baseline,time_train_student,acc_test_teacher,acc_test_baseline,acc_test_student,time_test_teacher,time_test_baseline,time_test_student,total_time
1,87.00127982549866,79.35826210826212,83.23281917735046,3.1946512904432085,0.6164922866556379,0.6697106540203095,81.08482905982903,77.4810897435897,80.30641025641026,3.3669079409705267,0.2610939390129513,0.26342337727546694,10945.933568000793
2,87.01731436965812,79.41007389601137,83.29764289529919,3.1461447013749018,0.6158742268880208,0.6705803503592809,81.10657051282045,77.52736378205132,80.44723557692305,3.2163776881164976,0.2617334802945455,0.2616949796676636,10562.6998128891
3,86.84126825142444,79.36107104700861,83.23590633903139,3.147420150703854,0.616050468550788,0.6697921504577001,80.96856303418805,77.58619123931628,80.28175747863246,3.1965947813457913,0.259944361448288,0.2632086485624313,10492.524540662766
4,86.80089031339035,79.3360198539886,83.1922987891738,3.1478356507089402,0.6145145780510373,0.671714648604393,80.85018696581197,77.4676549145299,80.28723290598296,3.1907950626479256,0.2597178724077013,0.261045902967453,10492.914182901382
5,86.9267561431624,79.31438301282047,83.24676816239315,3.114871556891335,0.6142758409182231,0.670311305920283,80.95738514957267,77.53179754273506,80.27493322649569,3.2517570787005954,0.2609164655208588,0.2658459484577179,10690.18382024765
6,86.9222199964388,79.31423611111111,83.20758324430204,3.1519508063793182,0.615145081281662,0.6722892413536707,80.91988514957265,77.49759615384616,80.29598023504273,3.298325224717458,0.261505827638838,0.2659924159447352,10825.389845132828
7,86.73745103276352,79.44005297364674,83.0968327101139,3.143515321281221,0.6139263656404284,0.6711489836374919,80.86197916666666,77.60295138888894,80.17516025641024,3.3194131599532235,0.2607239835792118,0.263114133477211,10883.60906624794
8,86.8124020655271,79.23603098290596,83.14688835470079,3.155102070834902,0.6147380087110731,0.6723001102606455,80.87785790598285,77.45503472222224,80.29571314102562,3.3362997571627298,0.260558248228497,0.2639798333247503,10902.799611330032
9,86.84657451923073,79.34461137820516,83.14460692663819,3.1142636140187583,0.6171308146582709,0.6726962705453237,81.07656250000002,77.48489583333331,80.39886485042737,3.3013525856865775,0.2602208607726627,0.2628778805335363,10790.841878652573
10,86.85144230769235,79.35277777777775,83.2105769230769,3.137231358554628,0.615850461853875,0.6711407283941905,80.92574786324784,77.54985309829058,80.33450854700855,3.2431050691339705,0.2607339084148407,0.26272690792878467,10658.588273763657
11,86.83560585826203,79.44847756410257,83.1162838319088,3.069435269302792,0.5567784210046133,0.6150267243385314,80.91728098290604,77.54477831196581,80.24561965811968,2.9032960461245643,0.23594748311572605,0.23978325426578523,9608.495294809341
12,86.74220530626785,79.3966435185185,83.13768251424494,3.152510815858841,0.7561802095837064,0.7510025262832641,80.88245192307696,77.55933493589743,80.25498130341883,3.0993465728229945,0.23683211472299365,0.23862564663092295,10358.646196126938
13,86.86984063390311,79.28920495014252,83.09854878917379,3.0895609113905165,0.5576737933688694,0.611597086985906,80.85424679487181,77.45100160256409,80.19921207264956,3.1023609810405306,0.23844966292381287,0.2405959705511729,10072.291200637817
14,87.00602519586897,79.37398281695154,83.15860487891744,3.0534111698468527,0.5560328768359291,0.6149055560429891,81.11260683760685,77.48203792735042,80.21415598290596,2.9937445402145384,0.23787038856082493,0.24104854265848796,9832.936527729034
15,86.96975382834758,79.43863960113956,83.21726095085471,3.0270908620622423,0.5551639437675476,0.609151096145312,80.85217681623934,77.62240918803418,80.25018696581196,3.0093100898795657,0.23851251403490703,0.23930721084276835,9880.402921438217
16,86.88499599358971,79.39304887820515,83.19131721866098,3.0378112057844797,0.5547736306985219,0.6110227634509404,80.93067574786322,77.51658653846157,80.25689102564105,2.9293321470419564,0.23670125206311543,0.23927272657553356,9684.254434585571
17,86.95314058048432,79.49668135683761,83.09786102207978,3.0611964914533827,0.5545951187610626,0.6117521733045578,81.0608039529915,77.61700053418801,80.21418269230774,3.0842910680505966,0.23550666504436069,0.23977657357851664,10072.158423900604
18,86.98240295584046,79.4815037393162,83.23371171652417,3.063808888196945,0.5550301207436455,0.6117265234390895,80.91033653846159,77.645860042735,80.23262553418809,3.0795108649465774,0.23674437403678894,0.23844793538252512,10062.16273856163
19,86.7022836538461,79.39554175569808,83.12862134971516,3.063322573900223,0.5548374003834194,0.6112044125795364,80.81607905982908,77.46897702991453,80.20320512820516,3.0670098099443646,0.23578418095906575,0.2385244647661845,10030.627805233002
20,86.86255564458686,79.28225160256403,83.10203659188032,3.06822803484069,0.5563417057196299,0.611687982082367,80.86501068376073,77.3538995726496,80.18426816239321,3.073872110578749,0.23646979795561895,0.23868455986181894,10055.924832105637
21,86.94804576210818,79.43323762464387,83.16495726495728,3.0708631959226396,0.5557481262418958,0.6098743518193562,80.94893162393164,77.5674813034188,80.25150908119657,3.0692767951223585,0.23628789054022895,0.23949763675530752,10043.754356622696
22,86.88176638176634,79.34129273504276,83.14068064458688,3.06126343342993,0.5548855602741242,0.6109746843576431,80.96933760683763,77.54803685897433,80.24229433760686,3.06717689898279,0.23536285824245876,0.23965933521588642,10027.128166913986
23,87.03399439102569,79.33015936609685,83.28538327991458,3.0337769058015613,0.5552970886230468,0.6095018823941548,81.01276709401711,77.45401976495721,80.37825854700856,2.9992597798506417,0.23650850256284078,0.23746476471424102,9815.520278692245
24,86.88607327279205,79.33769809472935,83.14947248931624,3.045372333791521,0.5563677900367313,0.6092645267645518,80.87768429487173,77.46093750000007,80.19788995726493,2.994865106874042,0.23616628183258903,0.2374884029229482,9838.651453971863
25,86.94043358262113,79.44196269586891,83.12740607193726,3.0610538370079463,0.5547041290336185,0.6119762192169825,81.01020299145304,77.52848557692309,80.12398504273506,3.093955820798874,0.23607047994931538,0.2396548569202423,10099.569947481155
26,86.89413506054133,79.32180600071226,83.19404825498579,3.0588891671763525,0.5555556926462385,0.6100862105687459,80.96980502136745,77.48794070512818,80.19419070512828,3.083802370230357,0.23567681643697952,0.23815212448438008,10071.388719081879
27,87.08917824074078,79.2692151887465,83.22593928062678,3.0756345378028023,0.5571289194954766,0.6113304495811462,81.0898504273504,77.45974893162399,80.28736645299144,3.102874237961239,0.2362943794992235,0.24041523933410644,10127.116020679474
28,86.89645877849009,79.31419159544166,83.21000044515674,3.0647563616434734,0.5568104187647501,0.6123032708962758,80.96143162393159,77.3702724358974,80.25806623931616,3.077223410871294,0.23558896647559271,0.24146257638931273,10051.865644216537
29,86.93738648504267,79.29491631054134,83.16246438746441,3.077594539191988,0.5569169567690955,0.6131519883871078,80.96097756410259,77.4815972222222,80.24871794871798,3.0897506409221225,0.23691708313094245,0.23982866803805034,10083.490481376648
30,86.73994391025651,79.37355324074076,83.0848958333333,3.0724743836455874,0.5561725185977088,0.6127064843972524,80.84810363247867,77.46224626068384,80.18376068376065,3.10896978908115,0.23635505702760484,0.23987527092297872,10117.750306606293
