,acc_test_teacher,acc_test_student,acc_test_distilled,acc_test_distilled_ds,acc_train_teacher,acc_train_student,acc_train_distilled,acc_train_distilled_ds,time_train_teacher,time_train_student,time_train_distilled,time_train_distilled_ds,time_test_teacher,time_test_student,time_test_distilled,time_test_distilled_ds
0,64.72596153846155,65.4326923076923,64.72596153846155,64.72596153846155,65.66666666666666,66.05608974358974,65.66666666666666,65.66666666666666,2.029020309448242,0.8609509468078613,2.029020309448242,2.029020309448242,0.8814973831176758,0.2610194683074951,0.8814973831176758,0.8814973831176758
1,70.53846153846153,68.39423076923077,70.53846153846153,70.53846153846153,71.06891025641026,68.99278846153845,71.06891025641026,71.06891025641026,1.6568303108215332,0.7616288661956787,1.6568303108215332,1.6568303108215332,0.9047946929931641,0.25078630447387695,0.9047946929931641,0.9047946929931641
2,71.01923076923077,71.0,71.01923076923077,71.01923076923077,72.18669871794872,71.60176282051282,72.18669871794872,72.18669871794872,1.56380295753479,0.7401695251464844,1.56380295753479,1.56380295753479,0.8971107006072998,0.261746883392334,0.8971107006072998,0.8971107006072998
3,72.48076923076923,71.6201923076923,72.48076923076923,72.48076923076923,73.3974358974359,72.22275641025641,73.3974358974359,73.3974358974359,1.4921612739562988,0.7132720947265625,1.4921612739562988,1.4921612739562988,0.8972659111022949,0.2615535259246826,0.8972659111022949,0.8972659111022949
4,70.9423076923077,72.27884615384616,70.9423076923077,70.9423076923077,72.10977564102564,73.16185897435898,72.10977564102564,72.10977564102564,1.4478437900543213,0.6960277557373047,1.4478437900543213,1.4478437900543213,0.9009506702423096,0.25565385818481445,0.9009506702423096,0.9009506702423096
5,73.26923076923076,73.29807692307693,73.26923076923076,73.26923076923076,74.97996794871796,74.15945512820514,74.97996794871796,74.97996794871796,1.3799059391021729,0.6917145252227783,1.3799059391021729,1.3799059391021729,0.9079546928405762,0.25560593605041504,0.9079546928405762,0.9079546928405762
6,72.46153846153847,73.3125,72.46153846153847,72.46153846153847,74.03445512820512,74.47596153846155,74.03445512820512,74.03445512820512,1.3729994297027588,0.6871886253356934,1.3729994297027588,1.3729994297027588,0.9082317352294922,0.26253390312194824,0.9082317352294922,0.9082317352294922
7,72.65384615384616,72.96153846153847,72.65384615384616,72.65384615384616,74.76522435897436,74.13942307692307,74.76522435897436,74.76522435897436,1.343693733215332,0.6818764209747314,1.343693733215332,1.343693733215332,0.901261568069458,0.255260705947876,0.901261568069458,0.901261568069458
8,75.66826923076924,74.5576923076923,75.66826923076924,75.66826923076924,77.5360576923077,75.38221153846155,77.5360576923077,77.5360576923077,1.3276989459991455,0.6730542182922363,1.3276989459991455,1.3276989459991455,0.9001281261444092,0.2662966251373291,0.9001281261444092,0.9001281261444092
9,77.07211538461539,74.09134615384615,77.07211538461539,77.07211538461539,79.15224358974359,75.29967948717949,79.15224358974359,79.15224358974359,1.3129336833953857,0.6732902526855469,1.3129336833953857,1.3129336833953857,0.9114625453948975,0.2550323009490967,0.9114625453948975,0.9114625453948975
